scenario,policy,metric,n_replications,mean,sd,ci95_low,ci95_high,unit
base,smart,driving_fuel_l_post_warmup,30,346.3714692669353,23.220033246329596,337.70096635702873,355.0419721768419,litres
base,smart,collection_idle_fuel_l_post_warmup,30,123.85333333333399,5.507094692669071,121.7969503793834,125.90971628728458,litres
base,smart,depot_idle_fuel_l_post_warmup,30,21.233333333333334,1.9945327571990963,20.48856256183014,21.97810410483653,litres
base,smart,fuel_l_post_warmup,30,491.45813593360276,28.750625430831676,480.7224759620967,502.1937959051088,litres
base,smart,co2_kg_post_warmup,30,1317.1078043020557,77.05167615462891,1288.3362355784195,1345.8793730256918,kg
base,smart,collected_kg_post_warmup,30,102600.92380601451,3211.0936547766064,101401.88172961594,103799.96588241309,kg
base,smart,mean_fill_at_collection_pct_post_warmup,30,61.42493445153695,1.7969546095633495,60.75394057285024,62.09592833022366,%
base,smart,truck_utilization_pct_post_warmup,30,54.2924487585918,4.7834486825810565,52.506279665648584,56.07861785153502,%
base,smart,unserved_required_bins_post_warmup,30,0.03333333333333333,0.18257418583505533,-0.034840988071090116,0.10150765473775678,count
base,smart,inspection_events_post_warmup,30,71.86666666666666,8.21996448240222,68.79728148500405,74.93605184832927,count
base,smart,routing_fallbacks_post_warmup,30,0.0,0.0,0.0,0.0,count
base,smart,uncollected_kg_at_horizon,30,5707.2471154581235,2379.0346466741216,4818.900978829868,6595.593252086379,kg
base,smart,unfinished_trip_count,30,0.03333333333333333,0.18257418583505533,-0.034840988071090116,0.10150765473775678,count
high_demand,fixed,overflow_incidents,30,64.26666666666667,4.748381454430721,62.49359189191388,66.03974144141945,count
high_demand,fixed,overflow_bin_hours,30,519.9,72.01501280264773,493.00915228077815,546.7908477192218,bin-hours
high_demand,fixed,overflow_spilled_kg,30,3028.3778700642065,522.9938641215,2833.0887517144065,3223.6669884140065,kg
high_demand,fixed,distance_km,30,511.08033333333316,2.0644927628393575,510.30943906639624,511.8512276002701,km
high_demand,fixed,travel_time_hours,30,16.472671759259274,0.10640160432547445,16.432940747243237,16.512402771275312,hours
